accx,accy,accz,grox,groy,groz,magx,magy,magz,count
-32,152,7156,94,693,-503,0,0,0,4376
-40,132,7120,87,617,-506,0,0,0,4377
-60,148,7140,131,681,-511,0,0,0,4378
-92,48,7108,73,654,-514,0,0,0,4379
-92,144,7084,66,698,-546,0,0,0,4380
-72,140,7128,72,688,-538,0,0,0,4381
-64,140,7236,108,734,-522,0,0,0,4382
-48,176,7168,92,704,-493,0,0,0,4383
-28,112,7092,82,682,-520,0,0,0,4384
-60,176,7064,68,661,-563,0,0,0,4385
-116,148,7192,74,629,-557,0,0,0,4386
-88,96,7196,113,697,-437,0,0,0,4387
-80,28,7108,76,699,-538,0,0,0,4388
-60,112,7064,46,693,-511,0,0,0,4389
-44,104,7124,110,678,-489,0,0,0,4390
-64,72,7076,106,693,-524,0,0,0,4391
-68,116,7124,70,658,-526,0,0,0,4392
-48,128,7080,30,658,-522,0,0,0,4396
-16,0,7144,93,704,-507,0,0,0,4397
-44,112,7072,57,682,-571,0,0,0,4398
-64,48,7140,52,702,-515,0,0,0,4399
-44,104,7160,54,706,-516,0,0,0,4400
-20,116,7216,83,679,-471,0,0,0,4401
-32,48,7112,37,680,-520,0,0,0,4402
4,56,7120,24,698,-540,0,0,0,4403
-44,36,7092,18,686,-522,0,0,0,4404
-64,92,7112,38,708,-493,0,0,0,4405
-40,124,7116,79,647,-529,0,0,0,4406
-76,52,7072,58,672,-536,0,0,0,4407
-24,40,7140,80,657,-534,0,0,0,4408
-16,104,7140,109,676,-531,0,0,0,4409
-84,112,7112,88,719,-549,0,0,0,4410
-72,76,7096,131,658,-512,0,0,0,4411
-40,176,7136,85,674,-485,0,0,0,4412
-68,60,7184,80,655,-505,0,0,0,4413
0,144,7128,97,628,-495,0,0,0,4414
-8,88,7088,78,638,-500,0,0,0,4415
-52,68,7196,109,686,-546,0,0,0,4416
-68,164,7100,109,720,-511,0,0,0,4417
-32,104,7124,87,691,-508,0,0,0,4418
-64,108,7092,83,680,-569,0,0,0,4419
-16,108,7084,54,648,-469,0,0,0,4420
128,36,8196,97,589,-558,0,0,0,4421
-104,88,6532,52,621,-543,0,0,0,4424
72,108,7480,106,624,-536,0,0,0,4425
-16,96,7244,90,651,-463,0,0,0,4426
4,84,7420,126,728,-470,0,0,0,4427
-24,36,6756,61,720,-534,0,0,0,4428
-96,140,6824,111,675,-548,0,0,0,4429
-4,4,7576,45,656,-467,0,0,0,4430
0,28,6904,82,750,-481,0,0,0,4431
52,128,7108,61,681,-553,0,0,0,4432
1216,444,2120,107,698,-948,0,0,0,4433
-2116,560,6396,-169,978,-2367,0,0,0,4434
240,-112,7904,87,561,-619,0,0,0,4435
36,252,7048,67,631,-497,0,0,0,4436
-108,20,7168,68,689,-623,0,0,0,4437
-64,132,6872,76,692,-517,0,0,0,4438
-408,192,6836,76,655,-555,0,0,0,4439
440,1212,7684,148,656,-1120,0,0,0,4440
56,-16,7556,7,697,-549,0,0,0,4441
-44,148,7160,82,689,-550,0,0,0,4442
-208,1208,7484,74,618,-640,0,0,0,4443
40,-1800,6808,7,824,-2476,0,0,0,4444
-224,-4,7160,66,692,-632,0,0,0,4445
-128,144,7292,56,679,-490,0,0,0,4446
-72,128,7192,54,748,-551,0,0,0,4447
108,304,6992,169,722,-2510,0,0,0,4448
724,488,7884,26,860,-6700,0,0,0,4449
-124,224,6764,-42,1015,-6371,0,0,0,4450
-172,80,6876,33,740,-4910,0,0,0,4451
-692,-236,7420,-147,867,-4147,0,0,0,4452
-512,28,6624,73,732,-2217,0,0,0,4453
32,-328,7292,16,703,-998,0,0,0,4454
-680,-1252,7084,82,696,-608,0,0,0,4455
-308,-32,7156,98,663,-486,0,0,0,4456
-344,228,7128,101,632,-261,0,0,0,4457
-80,308,7140,85,698,-247,0,0,0,4458
-144,-20,7296,80,715,-233,0,0,0,4459
-68,-16,6952,71,706,-289,0,0,0,4460
-56,156,7072,91,704,-332,0,0,0,4461
260,160,7528,45,691,-502,0,0,0,4462
284,32,7184,61,698,-545,0,0,0,4463
24,160,7076,24,750,-534,0,0,0,4464
-72,100,7128,75,665,-517,0,0,0,4465
-88,84,7088,36,625,-597,0,0,0,4466
-36,76,7112,100,625,-492,0,0,0,4467
-28,92,7168,40,656,-511,0,0,0,4468
-132,136,7136,61,650,-440,0,0,0,4469
-148,136,7208,64,645,-393,0,0,0,4470
-248,552,7084,123,663,-365,0,0,0,4471
-284,240,6924,70,692,-379,0,0,0,4472
-12,100,7164,142,642,-174,0,0,0,4473
144,-172,7308,169,619,-53,0,0,0,4474
-68,156,7184,33,736,-82,0,0,0,4475
-112,-164,7248,10,626,-267,0,0,0,4476
-260,248,7220,118,651,-246,0,0,0,4477
16,172,7052,98,724,-510,0,0,0,4478
80,164,7092,32,663,-517,0,0,0,4479
4,-132,7328,4,791,-140,0,0,0,4480
24,-60,7156,16,627,-360,0,0,0,4481
-112,496,6992,220,691,-474,0,0,0,4482
112,120,7276,94,619,-712,0,0,0,4483
12,56,7080,158,621,-749,0,0,0,4484
-80,76,7136,57,744,-697,0,0,0,4485
-20,56,7180,63,663,-724,0,0,0,4486
96,160,7120,71,645,-725,0,0,0,4487
-16,252,6988,1,705,-919,0,0,0,4488
-4,220,7244,64,708,-908,0,0,0,4489
80,176,7200,94,715,-1072,0,0,0,4490
32,164,7152,96,755,-1556,0,0,0,4491
-64,428,6840,149,677,-1722,0,0,0,4492
48,-8,7548,-26,751,-1980,0,0,0,4493
-200,468,6452,206,671,-1999,0,0,0,4494
-72,124,7636,63,691,-2305,0,0,0,4495
180,268,6656,4,752,-2443,0,0,0,4496
-212,396,6780,130,707,-2543,0,0,0,4497
60,184,7620,94,763,-2558,0,0,0,4498
-328,-312,6984,-65,900,-2719,0,0,0,4499
28,60,7048,117,714,-2802,0,0,0,4500
256,460,6824,2,769,-2800,0,0,0,4501
-28,-64,7012,268,606,-2868,0,0,0,4502
-284,-8,7572,1,804,-2896,0,0,0,4503
-180,36,6904,30,751,-2859,0,0,0,4504
64,-72,6852,144,607,-2238,0,0,0,4505
-656,316,6740,85,597,-1846,0,0,0,4506
-432,-612,7328,106,562,-1492,0,0,0,4507
-44,-524,7184,136,676,-983,0,0,0,4508
28,-216,7292,141,655,-795,0,0,0,4509
68,-44,7096,117,647,-687,0,0,0,4510
408,160,7148,94,723,-734,0,0,0,4511
52,104,7208,99,655,-675,0,0,0,4512
-60,324,7236,49,688,-735,0,0,0,4513
136,372,7088,45,672,-884,0,0,0,4514
4,192,7180,43,736,-1298,0,0,0,4515
-136,364,6984,23,805,-1500,0,0,0,4516
0,488,7040,127,699,-2074,0,0,0,4517
16,508,7500,21,675,-2617,0,0,0,4518
-100,476,6820,87,725,-2684,0,0,0,4519
180,80,6856,26,787,-3006,0,0,0,4520
252,80,7588,7,656,-3215,0,0,0,4521
-312,192,5980,8,847,-3204,0,0,0,4522
68,292,6676,-159,847,-3303,0,0,0,4523
-128,280,7508,57,809,-3328,0,0,0,4524
220,504,76,574,2088,-5209,0,0,0,4525
-744,-1352,12672,123,480,-884,0,0,0,4526
-484,-20,3488,206,1281,-538,0,0,0,4527
-452,92,2696,-86,994,-515,0,0,0,4528
176,-64,8612,58,679,-541,0,0,0,4529
-8,-24,5596,11,812,-548,0,0,0,4530
-68,52,6716,136,601,-469,0,0,0,4531
-52,188,7900,43,736,-514,0,0,0,4532
-4,12,7048,68,765,-526,0,0,0,4533
-60,192,7012,98,632,-505,0,0,0,4534
-36,4,7128,87,715,-479,0,0,0,4535
-92,76,7004,90,651,-467,0,0,0,4536
-80,132,7208,155,609,-569,0,0,0,4537
-20,68,7428,70,659,-545,0,0,0,4538
-24,28,7000,58,660,-518,0,0,0,4539
-72,120,7172,48,684,-588,0,0,0,4540
-8,64,6984,113,732,-562,0,0,0,4541
-108,104,6904,74,657,-506,0,0,0,4542
-96,68,7452,105,727,-536,0,0,0,4543
0,132,7260,68,678,-466,0,0,0,4544
8,-4,6816,60,676,-538,0,0,0,4545
-72,84,7192,56,667,-614,0,0,0,4546
-60,100,7144,29,685,-516,0,0,0,4547
-80,84,6988,95,729,-520,0,0,0,4548
4,36,7100,87,663,-600,0,0,0,4549
-148,36,7424,90,641,-622,0,0,0,4550
-84,92,6932,71,666,-564,0,0,0,4551
0,64,6920,69,666,-551,0,0,0,4552
-52,128,7136,75,721,-495,0,0,0,4553
-56,52,7216,48,685,-487,0,0,0,4554
-92,92,7068,103,703,-472,0,0,0,4555
-84,104,7224,74,689,-505,0,0,0,4556
-56,40,7136,98,693,-434,0,0,0,4557
-24,76,7028,151,666,-530,0,0,0,4558
-108,160,6972,87,712,-491,0,0,0,4559
-28,28,7200,110,675,-559,0,0,0,4560
-44,88,7156,80,703,-560,0,0,0,4561
-80,72,7076,108,693,-548,0,0,0,4562
-84,104,7192,42,651,-511,0,0,0,4563
-20,80,7016,71,721,-495,0,0,0,4564
-64,44,7004,87,668,-538,0,0,0,4565
-56,176,7168,66,656,-489,0,0,0,4566
-28,116,7172,39,661,-584,0,0,0,4567
-36,56,7116,125,729,-469,0,0,0,4568
4,92,7152,66,654,-481,0,0,0,4569
-12,132,7120,101,705,-476,0,0,0,4570
-40,104,7072,104,691,-570,0,0,0,4571
-52,72,7104,85,639,-461,0,0,0,4572
-104,56,7216,66,636,-493,0,0,0,4573
-12,80,7176,85,660,-495,0,0,0,4574
-48,92,7160,104,708,-521,0,0,0,4575
-68,128,7056,51,651,-529,0,0,0,4576
-32,100,7096,67,707,-448,0,0,0,4577
-52,124,7172,116,651,-562,0,0,0,4578
-44,88,7120,26,641,-525,0,0,0,4579
-52,52,7136,75,661,-558,0,0,0,4580
-100,116,7076,124,689,-531,0,0,0,4581
-28,76,7084,114,708,-509,0,0,0,4582
-68,112,7128,78,677,-543,0,0,0,4583
-64,96,7160,60,708,-512,0,0,0,4584
-44,84,7132,75,655,-456,0,0,0,4585
-28,128,7124,35,663,-516,0,0,0,4586
-16,72,7104,123,695,-519,0,0,0,4587
-56,80,7080,18,663,-509,0,0,0,4588
-44,108,7136,109,677,-488,0,0,0,4589
-76,156,7100,103,667,-513,0,0,0,4590
-16,80,7148,101,646,-542,0,0,0,4591
-96,112,7068,71,671,-526,0,0,0,4592
-28,108,7012,68,692,-531,0,0,0,4593
-120,140,7172,105,723,-576,0,0,0,4594
-52,128,7148,63,712,-511,0,0,0,4595
-76,104,7092,101,672,-562,0,0,0,4596
-44,-32,7048,87,717,-526,0,0,0,4597
-80,92,7132,73,686,-526,0,0,0,4598
-24,12,7152,87,662,-513,0,0,0,4599
-56,160,7148,83,659,-510,0,0,0,4600
-48,60,7108,156,652,-552,0,0,0,4601
-52,164,7044,77,663,-583,0,0,0,4602
16,92,7124,100,660,-541,0,0,0,4603
-72,148,7148,53,703,-597,0,0,0,4604
-64,104,7104,4,720,-465,0,0,0,4605
-12,84,7112,92,651,-487,0,0,0,4606
-48,68,7100,118,675,-526,0,0,0,4607
-60,44,7128,61,656,-510,0,0,0,4608
-40,84,7056,30,618,-472,0,0,0,4609
-92,48,7124,81,738,-498,0,0,0,4610
24,24,7068,79,639,-527,0,0,0,4611
-24,64,7132,99,729,-526,0,0,0,4612
-32,116,7216,83,698,-448,0,0,0,4613
-80,88,7140,49,672,-539,0,0,0,4614
-60,148,7168,44,637,-540,0,0,0,4615
-48,112,7172,75,715,-476,0,0,0,4616
-56,120,7112,47,730,-439,0,0,0,4617
-24,148,7124,56,691,-465,0,0,0,4618
-16,80,7208,56,720,-505,0,0,0,4619
-104,108,7104,76,663,-501,0,0,0,4620
12,148,7068,104,715,-522,0,0,0,4621
-116,104,7080,64,617,-499,0,0,0,4622
-52,116,7116,-2,689,-517,0,0,0,4623
-124,72,7144,66,690,-468,0,0,0,4624
-96,88,7220,82,672,-510,0,0,0,4625
-56,140,7124,131,675,-514,0,0,0,4626
-28,56,7044,64,676,-472,0,0,0,4627
-64,128,7092,71,647,-472,0,0,0,4628
-140,60,7056,54,676,-501,0,0,0,4629
-4,68,7124,61,624,-512,0,0,0,4630
-12,64,7096,90,618,-526,0,0,0,4631
-4,40,7120,102,679,-559,0,0,0,4632
-28,112,7124,40,720,-515,0,0,0,4633
-44,72,7116,79,708,-557,0,0,0,4634
-40,124,7076,123,708,-519,0,0,0,4635
-32,88,7172,49,656,-526,0,0,0,4636
-12,80,7060,35,702,-484,0,0,0,4637
-20,84,7128,110,662,-533,0,0,0,4638
-80,96,7052,87,659,-486,0,0,0,4639
-48,64,7068,104,650,-478,0,0,0,4640
-16,100,7096,88,648,-531,0,0,0,4641
-44,88,7080,67,660,-559,0,0,0,4642
-44,88,7084,49,730,-516,0,0,0,4643
-96,112,7216,82,689,-516,0,0,0,4644
-84,68,7124,69,713,-520,0,0,0,4645
-100,140,7144,73,656,-625,0,0,0,4646
-48,4,7068,87,721,-508,0,0,0,4647
-68,108,7072,123,651,-526,0,0,0,4648
-64,128,7176,72,651,-538,0,0,0,4649
-92,104,7024,142,657,-467,0,0,0,4650
-76,108,7228,104,678,-514,0,0,0,4651
-76,88,7140,65,682,-491,0,0,0,4652
-36,120,7112,103,681,-530,0,0,0,4653
-76,44,7112,63,668,-583,0,0,0,4654
-48,120,7072,57,694,-475,0,0,0,4655
0,100,7172,80,649,-576,0,0,0,4656
-44,40,7056,110,649,-453,0,0,0,4657
-44,44,7184,40,687,-510,0,0,0,4658
-84,120,7168,93,646,-505,0,0,0,4659
8,56,7108,26,680,-500,0,0,0,4660
-24,120,7112,37,669,-514,0,0,0,4661
-80,72,7156,5,684,-467,0,0,0,4662
-28,48,7132,65,659,-481,0,0,0,4663
-52,120,7164,56,681,-498,0,0,0,4664
-44,8,7108,55,690,-552,0,0,0,4665
-44,76,7152,46,663,-510,0,0,0,4666
-92,104,7092,118,696,-525,0,0,0,4667
-44,56,7136,41,682,-467,0,0,0,4668
-48,104,7096,78,608,-551,0,0,0,4669
-76,52,7004,84,667,-553,0,0,0,4670
-72,132,7092,111,662,-514,0,0,0,4671
-136,84,7108,64,670,-529,0,0,0,4672
-32,144,7076,79,611,-491,0,0,0,4673
-48,116,7164,51,737,-560,0,0,0,4674
-88,84,7172,22,703,-503,0,0,0,4675
-76,132,7108,62,674,-534,0,0,0,4676
-72,56,7056,22,661,-552,0,0,0,4677
-24,120,7112,65,656,-601,0,0,0,4678
-28,68,7160,78,625,-512,0,0,0,4679
-76,20,7192,65,678,-499,0,0,0,4680
4,88,7116,53,685,-538,0,0,0,4681
-52,112,7116,76,683,-479,0,0,0,4682
-80,68,7056,71,682,-488,0,0,0,4683
-76,60,7080,94,621,-507,0,0,0,4684
-36,60,7100,73,660,-493,0,0,0,4685
-68,72,7088,113,646,-544,0,0,0,4686
-40,52,7148,87,666,-549,0,0,0,4687
-20,40,7132,39,680,-559,0,0,0,4688
-32,92,7144,84,630,-510,0,0,0,4689
-20,60,7076,78,689,-457,0,0,0,4690
-64,84,7164,85,682,-526,0,0,0,4691
-36,100,7164,10,656,-548,0,0,0,4692
-48,136,7128,74,698,-522,0,0,0,4693
-4,32,7176,80,724,-495,0,0,0,4694
4,76,7140,74,683,-489,0,0,0,4695
-36,116,7160,104,641,-503,0,0,0,4696
-32,104,7160,78,642,-544,0,0,0,4697
-48,92,7128,64,630,-531,0,0,0,4698
-80,132,7104,75,646,-488,0,0,0,4699
-32,56,7108,67,643,-509,0,0,0,4700
-8,96,7180,107,712,-531,0,0,0,4701
-12,128,7176,59,663,-477,0,0,0,4702
-80,164,7120,92,701,-505,0,0,0,4703
-8,116,7140,33,648,-584,0,0,0,4704
-92,136,7168,60,707,-507,0,0,0,4705
-24,12,7156,61,695,-545,0,0,0,4706
-48,52,7144,65,687,-486,0,0,0,4707
-48,104,7092,78,644,-453,0,0,0,4708
-16,72,7104,53,645,-481,0,0,0,4709
-76,56,7116,66,655,-514,0,0,0,4710
4,84,6956,82,724,-537,0,0,0,4711
-24,68,7116,100,654,-460,0,0,0,4712
16,36,7108,104,722,-528,0,0,0,4713
8,72,7112,66,649,-439,0,0,0,4714
-4,84,7080,73,662,-503,0,0,0,4715
-32,92,7192,73,653,-550,0,0,0,4716
-40,116,7092,61,682,-491,0,0,0,4717
-64,56,7164,56,641,-533,0,0,0,4718
-56,84,7040,47,724,-519,0,0,0,4719
-56,128,7136,77,670,-563,0,0,0,4720
-48,40,7040,97,703,-558,0,0,0,4721
-24,104,7128,27,690,-511,0,0,0,4722
-32,84,7160,103,686,-552,0,0,0,4723
-56,104,7128,118,694,-496,0,0,0,4724
-32,24,7172,76,627,-486,0,0,0,4725
-36,104,7192,95,701,-551,0,0,0,4726
-64,68,7124,87,691,-571,0,0,0,4727
-48,92,7156,117,674,-513,0,0,0,4728
-64,120,7080,59,732,-558,0,0,0,4729
-56,72,7124,71,627,-576,0,0,0,4730
-40,104,7076,57,623,-489,0,0,0,4731
-52,28,7100,108,654,-576,0,0,0,4732
-80,76,7228,95,670,-602,0,0,0,4733
-60,140,7144,104,686,-612,0,0,0,4734
-76,108,7128,45,710,-580,0,0,0,4735
-288,-232,7224,65,674,-484,0,0,0,4736
8,-16,7116,106,622,-479,0,0,0,4737
0,52,7204,63,696,-492,0,0,0,4738
-40,60,7128,62,697,-531,0,0,0,4739
-44,56,7132,51,682,-505,0,0,0,4740
-40,96,7124,47,693,-553,0,0,0,4741
-40,88,7112,111,692,-489,0,0,0,4742
-16,56,7168,99,693,-488,0,0,0,4743
-40,88,7092,98,701,-519,0,0,0,4744
-32,68,7080,116,665,-488,0,0,0,4745
-92,64,7144,77,683,-536,0,0,0,4746
-12,60,7060,15,685,-505,0,0,0,4747
-40,116,7036,113,651,-551,0,0,0,4748
-16,148,7108,68,578,-521,0,0,0,4749
-52,136,7096,31,665,-491,0,0,0,4750
-100,60,7112,90,718,-513,0,0,0,4751
-12,84,7184,85,657,-511,0,0,0,4752
-68,68,7160,-1,670,-571,0,0,0,4753
-40,76,7000,94,731,-485,0,0,0,4754
-48,68,7092,114,666,-522,0,0,0,4755
-36,76,7124,35,690,-531,0,0,0,4756
-32,96,7128,49,684,-499,0,0,0,4757
-32,84,7208,114,628,-533,0,0,0,4758
-60,100,7176,101,735,-532,0,0,0,4759
-56,56,7072,84,653,-510,0,0,0,4760
-52,112,7132,100,708,-491,0,0,0,4761
-44,84,7088,90,688,-536,0,0,0,4762
-48,140,7184,56,691,-459,0,0,0,4763
-92,144,7164,75,651,-503,0,0,0,4764
-56,132,7192,127,678,-540,0,0,0,4765
-16,124,7064,100,645,-510,0,0,0,4766
-28,112,7128,74,672,-498,0,0,0,4767
-36,80,7160,92,701,-536,0,0,0,4768
-48,56,7164,75,677,-541,0,0,0,4769
-96,32,7176,48,661,-493,0,0,0,4770
-80,96,7108,28,693,-500,0,0,0,4771
-20,60,7148,76,625,-519,0,0,0,4772
-16,72,7132,67,668,-549,0,0,0,4773
-68,96,7120,119,648,-517,0,0,0,4774
-16,112,7140,33,739,-536,0,0,0,4777
-40,80,7060,35,700,-490,0,0,0,4778
-52,96,7072,88,719,-517,0,0,0,4779
-44,88,7200,66,651,-479,0,0,0,4780
-60,88,7100,106,690,-489,0,0,0,4781
-72,104,7160,38,698,-627,0,0,0,4782
-84,116,7096,49,661,-510,0,0,0,4783
-40,120,7132,53,706,-510,0,0,0,4784
-12,68,7144,63,621,-503,0,0,0,4785
-28,116,7172,60,679,-504,0,0,0,4786
-64,148,7156,59,625,-519,0,0,0,4787
-52,108,7180,112,650,-522,0,0,0,4788
-28,88,7188,97,670,-560,0,0,0,4789
-36,100,7196,97,718,-512,0,0,0,4790
-80,76,7140,73,672,-558,0,0,0,4791
-88,88,7080,53,656,-578,0,0,0,4792
12,60,7176,97,677,-488,0,0,0,4793
0,64,7180,54,694,-514,0,0,0,4794
-48,52,7112,112,662,-469,0,0,0,4795
-56,124,7112,90,755,-500,0,0,0,4796
-96,120,7100,45,677,-453,0,0,0,4797
-68,100,7152,68,629,-510,0,0,0,4798
-48,96,7132,54,664,-516,0,0,0,4799
-20,96,7156,78,672,-493,0,0,0,4800
-16,128,7064,49,627,-526,0,0,0,4801
-20,96,7080,65,686,-519,0,0,0,4802
-56,64,7048,49,705,-564,0,0,0,4803
-96,80,7088,87,673,-522,0,0,0,4804
-52,120,7072,83,663,-482,0,0,0,4805
-48,100,7132,45,707,-507,0,0,0,4806
-32,132,7104,45,702,-550,0,0,0,4807
-68,116,7152,67,675,-486,0,0,0,4808
-100,160,7088,111,725,-504,0,0,0,4809
-12,104,7160,45,692,-559,0,0,0,4810
4,88,7144,61,729,-507,0,0,0,4811
-36,100,7080,96,637,-555,0,0,0,4812
-88,124,7120,69,641,-487,0,0,0,4813
-100,52,7112,57,735,-534,0,0,0,4814
-48,84,7156,87,670,-524,0,0,0,4815
12,84,7080,101,632,-549,0,0,0,4816
-36,116,7164,92,653,-537,0,0,0,4817
-52,120,7144,87,677,-449,0,0,0,4818
-56,80,7176,56,689,-478,0,0,0,4819
-40,108,7100,38,645,-506,0,0,0,4820
-60,108,7036,45,652,-510,0,0,0,4821
32,52,7136,101,615,-500,0,0,0,4822
-36,96,7076,71,683,-533,0,0,0,4823
-8,108,7112,63,667,-496,0,0,0,4824
-56,112,7104,70,644,-500,0,0,0,4825
-8,76,7172,81,710,-536,0,0,0,4826
-36,100,7072,79,680,-466,0,0,0,4827
-44,52,7116,90,676,-514,0,0,0,4828
-24,88,7156,63,683,-604,0,0,0,4829
-40,116,7172,90,706,-433,0,0,0,4830
-12,84,7096,99,670,-545,0,0,0,4831
0,84,7108,120,667,-473,0,0,0,4832
-96,120,7132,58,655,-524,0,0,0,4833
-88,88,7180,57,667,-505,0,0,0,4834
-36,76,7164,92,703,-526,0,0,0,4835
-112,112,7132,41,632,-508,0,0,0,4836
-32,84,7104,36,651,-521,0,0,0,4837
-8,104,7088,113,657,-474,0,0,0,4838
-52,76,7120,72,649,-488,0,0,0,4839
-32,108,7060,45,686,-507,0,0,0,4840
-88,108,7056,68,666,-533,0,0,0,4841
-52,72,7148,113,651,-499,0,0,0,4842
-8,124,7072,79,677,-585,0,0,0,4843
-24,144,7084,91,644,-529,0,0,0,4844
-48,108,7116,61,693,-475,0,0,0,4845
-20,88,7168,63,708,-515,0,0,0,4846
-64,108,7148,77,662,-477,0,0,0,4847
-44,72,7116,53,677,-564,0,0,0,4848
-8,104,7136,104,705,-491,0,0,0,4849
-44,76,7004,135,701,-498,0,0,0,4850
-124,60,7072,94,674,-514,0,0,0,4851
-92,40,7132,78,681,-531,0,0,0,4852
-52,136,7100,82,667,-524,0,0,0,4853
-32,32,7108,90,673,-567,0,0,0,4854
-52,36,7136,52,656,-497,0,0,0,4855
-80,48,7132,113,674,-503,0,0,0,4856
-24,36,7116,56,703,-553,0,0,0,4857
-36,120,7124,97,670,-552,0,0,0,4858
-64,100,7140,82,708,-509,0,0,0,4859
-56,60,7144,87,713,-529,0,0,0,4860
-48,116,7104,87,705,-521,0,0,0,4861
-24,76,7140,83,695,-495,0,0,0,4862
-32,56,7128,75,679,-546,0,0,0,4863
-32,128,7144,47,619,-486,0,0,0,4864
-20,76,7060,88,615,-527,0,0,0,4865
-80,136,7088,53,680,-471,0,0,0,4866
-76,104,7088,101,689,-517,0,0,0,4867
-68,120,7156,80,665,-531,0,0,0,4868
-36,64,7100,83,670,-529,0,0,0,4869
-84,44,7184,82,658,-539,0,0,0,4870
-72,104,7136,76,693,-533,0,0,0,4871
-52,124,7136,87,716,-562,0,0,0,4872
-32,108,7176,60,705,-441,0,0,0,4873
-64,92,7148,113,672,-573,0,0,0,4874
-52,60,7200,81,627,-508,0,0,0,4875
-32,92,7100,80,645,-538,0,0,0,4876
-56,100,7112,77,656,-505,0,0,0,4877
-68,140,7120,125,712,-571,0,0,0,4878
4,68,7124,96,699,-470,0,0,0,4879
-68,116,7116,85,708,-512,0,0,0,4880
-56,48,7156,75,699,-513,0,0,0,4881
-68,132,7156,24,615,-545,0,0,0,4882
-24,96,7124,83,688,-479,0,0,0,4883
-44,72,7140,113,655,-571,0,0,0,4884
-12,100,7204,87,627,-504,0,0,0,4885
-16,108,7084,89,689,-534,0,0,0,4886
-72,64,7124,124,686,-504,0,0,0,4887
-8,92,7132,36,656,-533,0,0,0,4888
-20,92,7120,90,699,-522,0,0,0,4889
-48,88,7148,52,671,-502,0,0,0,4890
-84,92,7160,87,618,-458,0,0,0,4891
-36,104,7136,54,703,-514,0,0,0,4892
-68,76,7132,76,629,-486,0,0,0,4893
-28,144,7064,84,641,-479,0,0,0,4894
-76,52,7020,90,682,-537,0,0,0,4895
-64,144,7148,80,672,-519,0,0,0,4896
-12,48,7120,98,711,-569,0,0,0,4897
-72,88,7100,11,619,-490,0,0,0,4898
-56,80,7088,33,683,-524,0,0,0,4899
-100,88,7056,58,703,-492,0,0,0,4900
-40,156,7204,69,674,-467,0,0,0,4901
-80,12,7168,125,672,-574,0,0,0,4902
-8,92,7168,92,624,-472,0,0,0,4903
-8,64,7076,126,656,-435,0,0,0,4904
-20,76,7140,88,651,-503,0,0,0,4905
-76,76,7220,51,637,-583,0,0,0,4906
-20,96,7108,77,717,-543,0,0,0,4907
-64,100,7180,38,692,-499,0,0,0,4908
-76,48,7100,42,645,-533,0,0,0,4909
-52,48,7168,99,683,-508,0,0,0,4910
-48,80,7152,45,682,-500,0,0,0,4911
-16,116,7176,72,664,-523,0,0,0,4912
-44,96,7136,108,730,-549,0,0,0,4913
-80,68,7164,94,662,-481,0,0,0,4914
-64,112,7184,95,708,-516,0,0,0,4915
-96,104,7068,29,636,-488,0,0,0,4916
-80,48,7104,118,658,-473,0,0,0,4917
-28,128,7136,64,677,-455,0,0,0,4918
-92,64,7124,120,691,-504,0,0,0,4919
-36,24,7132,94,721,-462,0,0,0,4920
-12,40,7156,26,718,-517,0,0,0,4921
-52,52,7108,71,660,-442,0,0,0,4922
-72,100,7112,46,634,-486,0,0,0,4923
-104,136,7176,73,660,-543,0,0,0,4924
-64,84,7120,69,725,-495,0,0,0,4925
-124,24,7128,101,686,-480,0,0,0,4926
-60,88,7132,104,702,-479,0,0,0,4927
-72,68,7212,64,652,-514,0,0,0,4928
-60,88,7128,28,648,-481,0,0,0,4929
-36,120,7148,71,644,-499,0,0,0,4930
-52,120,7116,67,691,-453,0,0,0,4931
-52,64,7108,67,682,-468,0,0,0,4932
-20,52,7064,61,670,-515,0,0,0,4933
-72,60,7240,101,613,-535,0,0,0,4934
-8,84,7152,111,686,-526,0,0,0,4935
-20,68,7036,118,660,-524,0,0,0,4936
-24,112,7164,48,663,-449,0,0,0,4937
-24,8,7056,109,652,-552,0,0,0,4938
-100,96,7116,84,693,-509,0,0,0,4939
-16,104,7096,71,636,-498,0,0,0,4940
-72,136,7216,96,677,-507,0,0,0,4941
-16,120,7140,134,683,-519,0,0,0,4942
-48,84,7160,108,679,-540,0,0,0,4943
-28,80,7088,136,691,-513,0,0,0,4944
-28,60,7172,82,701,-508,0,0,0,4945
-20,104,7076,82,713,-552,0,0,0,4946
-44,124,7224,92,667,-493,0,0,0,4947
-64,124,7128,74,680,-531,0,0,0,4948
-60,108,7172,99,665,-509,0,0,0,4949
-32,36,7040,64,664,-479,0,0,0,4950
-44,56,7168,108,656,-519,0,0,0,4951
-32,80,7144,36,632,-541,0,0,0,4952
-68,84,7140,37,646,-554,0,0,0,4953
-8,40,7108,72,625,-455,0,0,0,4954
-28,124,7136,87,664,-554,0,0,0,4955
-28,84,7048,63,653,-534,0,0,0,4956
-56,76,7128,87,663,-526,0,0,0,4957
-76,92,7132,82,653,-524,0,0,0,4958
-68,80,7136,68,662,-519,0,0,0,4959
16,188,7088,81,672,-538,0,0,0,4960
-36,80,7104,82,685,-496,0,0,0,4961
16,100,7192,116,667,-535,0,0,0,4962
-48,64,7044,97,729,-519,0,0,0,4963
